Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
1/23/2020,Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Moldova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Monaco,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/23/2020,Montenegro,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Morocco,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Nepal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/23/2020,Netherlands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,New Zealand,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/23/2020,Nicaragua,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Niger,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Nigeria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,North Macedonia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Norway,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Oman,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Pakistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Panama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Papua New Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/23/2020,Paraguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Peru,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Philippines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/23/2020,Poland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Portugal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Qatar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Romania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Russia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Saint Kitts and Nevis,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Saint Lucia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Saint Vincent and the Grenadines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,San Marino,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Sao Tome and Principe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Saudi Arabia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Senegal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Serbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Seychelles,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Sierra Leone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Singapore,1,NaN,NaN,1,1,NaN,NaN,Western Pacific
1/23/2020,Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Slovenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Somalia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,South Africa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,South Korea,1,NaN,NaN,1,NaN,NaN,NaN,Western Pacific
1/23/2020,South Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Spain,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Sri Lanka,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/23/2020,Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Suriname,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Sweden,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Switzerland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Syria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Taiwan*,1,NaN,NaN,1,NaN,NaN,NaN,Western Pacific
1/23/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Tanzania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Thailand,3,NaN,NaN,3,1,NaN,NaN,South-East Asia
1/23/2020,Timor-Leste,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/23/2020,Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Trinidad and Tobago,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Tunisia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Turkey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,US,1,NaN,NaN,1,NaN,NaN,NaN,Americas
1/23/2020,Uganda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Ukraine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,United Arab Emirates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,United Kingdom,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Uruguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Uzbekistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/23/2020,Venezuela,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/23/2020,Vietnam,2,NaN,NaN,2,2,NaN,NaN,Western Pacific
1/23/2020,West Bank and Gaza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Western Sahara,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Yemen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/23/2020,Zambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/23/2020,Zimbabwe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Afghanistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Albania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Algeria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Andorra,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Angola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Antigua and Barbuda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Argentina,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Armenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Australia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Austria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Azerbaijan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Bahamas,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Bahrain,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Bangladesh,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Barbados,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Belarus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Belgium,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Belize,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Benin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Bhutan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Bolivia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Bosnia and Herzegovina,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Botswana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Brazil,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Brunei,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Bulgaria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Burkina Faso,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Burma,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Burundi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Cabo Verde,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Cambodia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Cameroon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Canada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Central African Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Chad,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Chile,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,China,920,26,36,858,277,8,6,Western Pacific
1/24/2020,Colombia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Comoros,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Congo (Brazzaville),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Congo (Kinshasa),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Costa Rica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Cote d'Ivoire,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Croatia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Cuba,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Cyprus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Czechia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Denmark,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Djibouti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Dominica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Dominican Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Ecuador,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Egypt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,El Salvador,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Equatorial Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Eritrea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Estonia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Eswatini,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Ethiopia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Fiji,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Finland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,France,2,NaN,NaN,2,2,NaN,NaN,Europe
1/24/2020,Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Gambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Georgia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Germany,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Ghana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Greece,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Greenland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Grenada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Guatemala,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Guyana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Haiti,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Holy See,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Honduras,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Hungary,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Iceland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,India,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Indonesia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Iran,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Iraq,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Ireland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Israel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Italy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Jamaica,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Japan,2,NaN,NaN,2,NaN,NaN,NaN,Western Pacific
1/24/2020,Jordan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Kazakhstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Kenya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Kosovo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Kuwait,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Kyrgyzstan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Laos,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Latvia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Lebanon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Liberia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Libya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Liechtenstein,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Lithuania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Luxembourg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Madagascar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Malawi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Malaysia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Maldives,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Mali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Malta,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Mauritius,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Moldova,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Monaco,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Montenegro,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Morocco,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Nepal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Netherlands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,New Zealand,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Nicaragua,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Niger,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Nigeria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,North Macedonia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Norway,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Oman,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Pakistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Panama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Papua New Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Paraguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Peru,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Philippines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/24/2020,Poland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Portugal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Qatar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Romania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Russia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Saint Kitts and Nevis,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Saint Lucia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Saint Vincent and the Grenadines,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,San Marino,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Sao Tome and Principe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Saudi Arabia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Senegal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Serbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Seychelles,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Sierra Leone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Singapore,3,NaN,NaN,3,2,NaN,NaN,Western Pacific
1/24/2020,Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Slovenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Somalia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,South Africa,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,South Korea,2,NaN,NaN,2,1,NaN,NaN,Western Pacific
1/24/2020,South Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Spain,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Sri Lanka,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Sudan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Suriname,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Sweden,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Switzerland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Syria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Taiwan*,3,NaN,NaN,3,2,NaN,NaN,Western Pacific
1/24/2020,Tajikistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Tanzania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Thailand,5,NaN,NaN,5,2,NaN,NaN,South-East Asia
1/24/2020,Timor-Leste,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/24/2020,Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Trinidad and Tobago,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Tunisia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Turkey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,US,2,NaN,NaN,2,1,NaN,NaN,Americas
1/24/2020,Uganda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Ukraine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,United Arab Emirates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,United Kingdom,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Uruguay,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Uzbekistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/24/2020,Venezuela,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/24/2020,Vietnam,2,NaN,NaN,2,NaN,NaN,NaN,Western Pacific
1/24/2020,West Bank and Gaza,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Western Sahara,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Yemen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/24/2020,Zambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/24/2020,Zimbabwe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Afghanistan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/25/2020,Albania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Algeria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Andorra,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Angola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Antigua and Barbuda,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Argentina,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Armenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Australia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/25/2020,Austria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Azerbaijan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Bahamas,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Bahrain,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Eastern Mediterranean
1/25/2020,Bangladesh,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/25/2020,Barbados,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Belarus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Belgium,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Belize,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Benin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Bhutan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/25/2020,Bolivia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Bosnia and Herzegovina,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Botswana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Brazil,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Brunei,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/25/2020,Bulgaria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Europe
1/25/2020,Burkina Faso,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Burma,NaN,NaN,NaN,NaN,NaN,NaN,NaN,South-East Asia
1/25/2020,Burundi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Cabo Verde,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Cambodia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Western Pacific
1/25/2020,Cameroon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Canada,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Central African Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Chad,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Chile,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,China,1406,42,39,1325,486,16,3,Western Pacific
1/25/2020,Colombia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Americas
1/25/2020,Comoros,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Congo (Brazzaville),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
1/25/2020,Congo (Kinshasa),NaN,NaN,NaN,NaN,NaN,NaN,NaN,Africa
